employee_id,age,experience_years,monthly_salary,shift_type,overtime_hours,attendance_percentage,leave_count,performance_rating,distance_from_home_km,attrition
EMP4356,33,11,13286,Rotational,48,64,10,4,41,1
EMP4357,25,5,38485,Day,21,81,4,5,37,0
EMP4358,57,35,44267,Night,44,72,2,1,33,1
EMP4359,57,36,39086,Rotational,34,82,10,2,37,0
EMP4360,19,0,28484,Day,28,90,11,4,3,0
EMP4361,47,25,15087,Night,20,94,1,4,1,1
EMP4362,47,26,30675,Day,55,97,1,2,19,0
EMP4363,29,10,36680,Night,6,94,3,3,6,0
EMP4364,27,6,29077,Rotational,11,72,2,4,10,0
EMP4365,28,6,23432,Day,35,66,8,1,37,0
EMP4366,32,11,15491,Rotational,23,64,13,5,12,1
EMP4367,33,13,15392,Day,31,88,6,1,44,0
EMP4368,34,15,14268,Night,26,67,5,4,17,1
EMP4369,43,22,40088,Day,31,67,9,3,27,0
EMP4370,19,0,26479,Day,58,66,11,4,2,1
EMP4371,29,10,37465,Rotational,31,78,7,3,25,0
EMP4372,43,23,34357,Rotational,31,98,8,2,46,0
EMP4373,40,21,17969,Rotational,25,82,2,5,44,0
EMP4374,35,15,20981,Night,10,95,11,1,28,0
EMP4375,49,30,33032,Rotational,45,91,9,3,45,0
EMP4376,55,34,36408,Day,17,63,6,1,37,0
EMP4377,20,0,36241,Night,38,89,8,2,37,0
EMP4378,55,33,29402,Rotational,4,98,0,4,17,0
EMP4379,20,0,37766,Day,15,64,9,3,5,0
EMP4380,47,25,15657,Day,10,62,8,5,19,1
EMP4381,18,0,33230,Night,53,81,13,3,4,1
EMP4382,47,27,30680,Day,34,87,6,4,39,0
EMP4383,49,27,29158,Rotational,47,81,9,4,49,0
EMP4384,45,23,31195,Day,10,81,13,5,43,0
EMP4385,38,16,24979,Rotational,41,93,3,5,38,0
EMP4386,30,8,19867,Rotational,22,88,12,2,45,0
EMP4387,44,22,27155,Night,54,72,14,1,44,1
EMP4388,53,33,25006,Day,33,66,10,3,30,0
EMP4389,24,2,16329,Night,47,69,11,2,32,1
EMP4390,39,19,34551,Night,16,87,5,1,37,0
EMP4391,27,5,13404,Night,9,63,10,2,27,1
EMP4392,56,35,13369,Rotational,17,91,10,5,32,0
EMP4393,32,11,30448,Rotational,43,81,5,5,42,0
EMP4394,32,10,36175,Rotational,7,79,5,4,11,0
EMP4395,21,2,12716,Rotational,58,79,14,3,41,1
EMP4396,49,28,25850,Day,25,65,1,3,13,0
EMP4397,40,20,13711,Day,2,68,4,3,35,1
EMP4398,23,1,37801,Rotational,58,87,6,2,17,0
EMP4399,41,21,33751,Rotational,51,72,5,2,30,0
EMP4400,37,18,37173,Day,23,90,2,3,18,0
EMP4401,54,32,18086,Night,2,98,10,4,37,0
EMP4402,37,16,23223,Night,37,73,11,1,48,0
EMP4403,29,9,28220,Rotational,1,81,4,2,30,0
EMP4404,50,29,25392,Night,34,96,12,3,26,0
EMP4405,45,24,32051,Rotational,16,83,7,5,16,0
EMP4406,25,3,14246,Rotational,8,67,10,2,11,0
EMP4407,18,0,32010,Rotational,35,74,4,1,4,0
EMP4408,54,35,14822,Day,21,65,11,2,41,1
EMP4409,39,18,36667,Night,30,82,9,1,15,0
EMP4410,23,1,29234,Day,54,84,2,1,12,0
EMP4411,38,16,42654,Night,33,90,8,2,27,0
EMP4412,49,30,21669,Day,23,88,10,1,48,0
EMP4413,52,30,33784,Day,59,82,2,2,4,0
EMP4414,32,11,41672,Rotational,8,69,1,2,35,0
EMP4415,22,0,13082,Rotational,45,68,5,4,21,1
EMP4416,23,3,23148,Day,57,72,7,5,36,0
EMP4417,42,22,39494,Night,42,91,5,1,2,1
EMP4418,57,36,21557,Night,1,60,0,2,39,1
EMP4419,46,26,26039,Rotational,20,60,7,1,28,0
EMP4420,24,5,14303,Rotational,33,96,0,2,34,0
EMP4421,57,35,30281,Night,26,99,8,2,33,0
EMP4422,30,9,34209,Night,36,77,7,2,8,0
EMP4423,55,36,40173,Night,6,95,5,5,8,0
EMP4424,35,13,37190,Rotational,21,90,14,1,42,0
EMP4425,19,0,32191,Night,3,60,1,5,22,1
EMP4426,25,4,14779,Rotational,13,95,12,5,27,0
EMP4427,28,7,30230,Day,33,68,8,5,28,0
EMP4428,50,31,35405,Day,22,81,7,5,11,0
EMP4429,55,33,24803,Day,43,87,12,4,27,0
EMP4430,44,24,39825,Night,41,85,3,1,1,1
EMP4431,37,17,25698,Rotational,24,69,1,1,39,0
EMP4432,29,10,27376,Night,0,62,12,2,28,1
EMP4433,48,27,30118,Rotational,50,61,13,1,27,1
EMP4434,44,22,25117,Night,54,96,14,5,8,1
EMP4435,49,27,34242,Day,47,90,5,3,46,0
EMP4436,27,6,12944,Rotational,14,92,0,1,24,0
EMP4437,20,0,43695,Night,31,91,6,3,40,0
EMP4438,44,22,13511,Rotational,13,71,0,4,36,0
EMP4439,52,33,34502,Rotational,40,62,14,2,24,0
EMP4440,48,28,36805,Night,20,85,12,2,42,0
EMP4441,32,13,38993,Night,54,73,5,2,22,1
EMP4442,33,13,20369,Rotational,46,71,4,4,10,0
EMP4443,30,9,29997,Rotational,57,85,11,5,4,0
EMP4444,52,33,27629,Day,6,75,9,3,8,0
EMP4445,28,9,43949,Rotational,35,67,13,1,39,0
EMP4446,38,17,14840,Day,20,87,2,5,15,0
EMP4447,28,9,26051,Day,49,66,5,2,8,1
EMP4448,47,27,39523,Day,39,74,3,2,29,0
EMP4449,52,30,13774,Rotational,11,95,13,5,42,0
EMP4450,39,17,25262,Day,14,67,11,3,39,0
EMP4451,55,34,15871,Rotational,14,69,5,5,35,1
EMP4452,48,28,20273,Rotational,16,74,3,4,41,0
EMP4453,31,12,29229,Night,33,77,14,2,48,0
EMP4454,41,22,39385,Rotational,43,96,0,3,14,0
EMP4455,49,27,41289,Rotational,34,94,4,1,32,0
EMP4456,53,34,15260,Day,38,61,7,2,7,1
EMP4457,49,27,44019,Rotational,37,81,5,5,44,0
EMP4458,32,11,15145,Rotational,13,74,9,3,33,0
EMP4459,52,33,43753,Night,54,96,8,2,48,1
EMP4460,20,0,19802,Night,58,98,3,1,35,1
EMP4461,33,14,14263,Day,4,95,9,1,27,0
EMP4462,22,0,38913,Day,29,64,8,5,1,0
EMP4463,38,17,20155,Night,3,74,7,4,6,0
EMP4464,27,5,12922,Night,14,86,2,5,2,1
EMP4465,36,17,18695,Rotational,38,75,13,3,7,0
EMP4466,42,20,32672,Day,34,95,5,5,8,0
EMP4467,21,0,31014,Day,44,97,3,3,45,0
EMP4468,46,25,19816,Rotational,9,77,0,4,29,0
EMP4469,36,16,37743,Rotational,54,94,8,5,16,0
EMP4470,19,0,40539,Day,1,84,3,1,29,0
EMP4471,27,6,42102,Night,43,81,10,3,31,1
EMP4472,42,22,23633,Night,59,90,13,3,22,1
EMP4473,37,15,35384,Rotational,23,96,4,1,10,0
EMP4474,36,16,15512,Day,27,93,2,5,4,0
EMP4475,40,18,18066,Rotational,21,82,3,4,25,0
EMP4476,41,19,43500,Night,43,75,12,2,13,1
EMP4477,28,7,25207,Night,31,65,8,5,17,1
EMP4478,51,29,32106,Rotational,30,74,14,5,40,0
EMP4479,45,24,26322,Night,18,77,6,3,8,0
EMP4480,22,2,31418,Day,50,97,7,3,23,0
EMP4481,22,2,14387,Rotational,20,72,2,4,7,0
EMP4482,38,16,20031,Rotational,2,83,14,4,32,0
EMP4483,29,8,13799,Rotational,5,72,2,4,24,0
EMP4484,21,0,36914,Night,31,60,14,1,1,1
EMP4485,59,38,26635,Day,1,95,13,2,47,0
EMP4486,37,16,19535,Rotational,23,77,6,2,47,0
EMP4487,55,34,14808,Rotational,44,92,7,4,36,1
EMP4488,42,22,25055,Night,58,97,13,3,27,1
EMP4489,31,10,39605,Day,59,65,4,2,6,1
EMP4490,28,8,38665,Rotational,26,76,0,5,42,0
EMP4491,49,28,44767,Night,8,63,2,1,31,1
EMP4492,28,8,16297,Rotational,12,73,4,3,12,0
EMP4493,35,16,32943,Night,54,89,2,1,26,1
EMP4494,44,24,17008,Day,13,79,14,5,25,0
EMP4495,35,15,33277,Night,50,67,13,2,4,1
EMP4496,40,18,28820,Rotational,10,61,0,1,6,1
EMP4497,28,7,18012,Rotational,13,96,6,1,46,0
EMP4498,38,19,34253,Night,15,63,0,1,13,1
EMP4499,22,0,41202,Day,9,69,9,5,25,1
EMP4500,40,19,41236,Day,19,79,12,3,31,0
EMP4501,58,39,13620,Rotational,15,94,5,3,22,0
EMP4502,42,23,21319,Rotational,59,69,5,5,35,1
EMP4503,58,39,28575,Night,57,87,13,1,21,1
EMP4504,27,6,24204,Night,33,74,6,1,15,0
EMP4505,39,20,23952,Night,56,95,11,4,3,1
EMP4506,36,17,29787,Day,15,60,10,2,37,0
EMP4507,18,0,41376,Day,13,81,0,2,45,0
EMP4508,24,4,12548,Rotational,52,86,10,3,26,1
EMP4509,21,0,23640,Rotational,27,88,2,5,47,0
EMP4510,18,0,38437,Rotational,17,74,11,1,17,0
EMP4511,32,10,34145,Night,25,69,8,2,38,1
EMP4512,57,37,19903,Day,37,79,1,5,35,0
EMP4513,29,10,30168,Rotational,6,81,13,5,41,0
EMP4514,39,20,38863,Rotational,44,68,4,1,8,1
EMP4515,39,18,40548,Rotational,33,91,2,5,11,0
EMP4516,34,13,20990,Rotational,46,76,11,2,24,0
EMP4517,46,25,23467,Rotational,48,78,11,4,43,0
EMP4518,31,9,35901,Rotational,44,99,12,2,8,0
EMP4519,37,16,35301,Day,6,86,4,4,30,0
EMP4520,50,28,31644,Rotational,32,96,6,5,1,0
EMP4521,32,13,16367,Day,34,93,0,2,34,0
EMP4522,29,9,28204,Night,51,69,2,1,20,1
EMP4523,57,38,31755,Day,49,89,10,5,36,0
EMP4524,37,18,14093,Night,38,80,12,1,34,1
EMP4525,47,28,16001,Day,20,80,5,4,34,0
EMP4526,55,34,42783,Day,48,93,6,3,13,0
EMP4527,20,0,34940,Rotational,27,68,9,3,6,0
EMP4528,45,24,19810,Day,31,93,2,4,36,0
EMP4529,43,23,38008,Day,43,71,3,3,25,0
EMP4530,47,26,30901,Rotational,15,80,5,5,27,0
EMP4531,30,8,39433,Night,55,79,4,5,47,1
EMP4532,30,11,34189,Rotational,9,65,10,2,31,0
EMP4533,19,0,40730,Rotational,22,95,8,5,3,0
EMP4534,54,34,21236,Rotational,47,71,12,3,28,0
EMP4535,55,35,19061,Night,51,90,11,1,4,1
EMP4536,19,0,30588,Day,49,61,0,2,17,1
EMP4537,53,33,15902,Day,14,75,14,1,38,0
EMP4538,43,21,40874,Rotational,54,60,12,3,34,1
EMP4539,28,9,32096,Rotational,42,63,4,1,20,1
EMP4540,25,5,24020,Day,49,60,10,3,13,1
EMP4541,57,38,33685,Day,5,94,0,5,47,0
EMP4542,39,18,27675,Day,32,72,7,2,5,0
EMP4543,37,17,36365,Night,54,90,6,4,24,1
EMP4544,25,5,34276,Night,38,79,4,3,38,0
EMP4545,46,27,24693,Rotational,11,66,5,5,17,0
EMP4546,57,37,35513,Night,51,99,3,1,31,1
EMP4547,43,23,35621,Rotational,35,92,8,5,28,0
EMP4548,47,27,35711,Day,30,87,13,1,1,0
EMP4549,34,12,39785,Day,9,79,2,1,2,0
EMP4550,37,15,14542,Rotational,52,91,1,1,33,1
EMP4551,33,13,29062,Day,33,68,6,1,40,0
EMP4552,24,2,17366,Rotational,40,93,12,2,29,0
EMP4553,33,12,38465,Rotational,9,73,1,1,4,0
EMP4554,44,24,44286,Rotational,51,63,12,2,18,1
EMP4555,40,19,25647,Night,10,88,5,4,24,0
EMP4556,41,22,21860,Rotational,56,74,10,2,32,1
EMP4557,26,5,22745,Rotational,13,76,7,1,9,0
EMP4558,52,33,18818,Rotational,2,78,2,4,47,0
EMP4559,37,17,26101,Night,56,97,2,5,16,1
EMP4560,54,35,17028,Day,32,68,2,2,21,1
EMP4561,59,40,44725,Night,6,86,0,5,30,0
EMP4562,34,13,33087,Rotational,3,74,8,4,3,0
EMP4563,48,27,21438,Night,38,96,4,2,33,0
EMP4564,25,4,30156,Day,47,87,8,1,31,0
EMP4565,32,12,30548,Day,9,63,4,2,45,0
EMP4566,48,28,36767,Rotational,14,80,6,1,14,0
EMP4567,47,26,14563,Day,15,93,0,3,6,0
EMP4568,37,17,20498,Night,37,78,8,2,5,0
EMP4569,56,36,20131,Night,3,96,0,2,29,0
EMP4570,29,10,37107,Day,3,63,14,5,37,0
EMP4571,34,15,40793,Rotational,55,96,3,5,36,0
EMP4572,59,38,14696,Rotational,54,91,6,4,21,1
EMP4573,47,27,35705,Night,35,71,10,1,12,0
EMP4574,46,27,35397,Day,26,75,14,5,46,0
EMP4575,36,14,19704,Night,21,73,11,4,23,0
EMP4576,28,8,28442,Night,21,60,8,1,14,1
EMP4577,51,29,21765,Night,16,91,0,1,43,0
EMP4578,24,3,22002,Rotational,44,80,11,1,42,0
EMP4579,51,31,23390,Day,33,63,13,3,10,0
EMP4580,37,16,30946,Day,31,68,12,1,27,0
EMP4581,55,34,18641,Rotational,51,81,10,4,41,0
EMP4582,41,20,27624,Night,5,71,14,1,2,1
EMP4583,27,6,21966,Night,53,89,12,1,14,1
EMP4584,49,28,35814,Rotational,32,89,5,4,7,0
EMP4585,32,12,17765,Day,7,91,10,2,17,0
EMP4586,54,32,42222,Rotational,49,95,9,1,20,0
EMP4587,37,17,29223,Day,52,66,10,4,8,1
EMP4588,20,0,24647,Day,35,76,14,5,20,0
EMP4589,54,34,16959,Day,4,60,4,4,36,1
EMP4590,57,38,39257,Night,4,73,2,3,5,0
EMP4591,25,6,43984,Night,46,97,9,5,13,1
EMP4592,57,37,34212,Rotational,9,85,1,2,39,0
EMP4593,40,18,39215,Rotational,39,86,0,2,38,0
EMP4594,57,37,41057,Night,57,75,14,4,17,1
EMP4595,28,7,25500,Rotational,6,66,1,4,6,0
EMP4596,25,6,28772,Night,11,91,11,1,19,0
EMP4597,46,27,15332,Night,29,84,12,1,25,1
EMP4598,47,27,34218,Day,24,90,3,3,3,1
EMP4599,27,7,27472,Day,27,75,5,1,41,0
EMP4600,56,34,16959,Night,42,73,11,4,28,1
EMP4601,45,23,29443,Day,12,84,4,4,26,0
EMP4602,53,32,37874,Night,46,89,13,1,47,1
EMP4603,30,10,13301,Day,48,66,3,3,8,1
EMP4604,49,29,36080,Rotational,21,71,7,4,15,1
EMP4605,53,33,32683,Rotational,53,62,11,3,1,1
EMP4606,54,35,41656,Night,17,86,6,4,40,0
EMP4607,43,22,34455,Night,26,78,13,3,23,0
EMP4608,39,17,16112,Day,7,96,3,3,36,0
EMP4609,21,2,28882,Day,5,66,9,3,42,0
EMP4610,48,29,44145,Night,10,75,12,1,16,0
EMP4611,35,16,44735,Rotational,28,91,12,2,4,0
EMP4612,55,36,19245,Rotational,57,67,4,3,8,1
EMP4613,41,20,14105,Night,40,72,11,3,36,1
EMP4614,40,20,33711,Rotational,57,70,9,4,10,0
EMP4615,39,17,17630,Night,4,79,4,2,30,1
EMP4616,19,0,15206,Day,6,77,2,4,36,0
EMP4617,48,29,30953,Rotational,21,96,12,4,16,0
EMP4618,28,9,22068,Rotational,58,65,8,3,30,1
EMP4619,45,24,25394,Day,46,79,10,5,44,0
EMP4620,49,30,13067,Day,52,91,4,2,10,1
EMP4621,22,0,27245,Rotational,53,88,11,4,11,0
EMP4622,55,33,21859,Rotational,3,63,12,5,34,0
EMP4623,27,7,41164,Night,31,66,9,5,16,1
EMP4624,57,37,27377,Night,18,79,1,4,19,0
EMP4625,41,19,32773,Rotational,44,93,12,3,44,0
EMP4626,52,30,18114,Night,32,95,14,1,4,0
EMP4627,40,19,44939,Day,0,66,3,4,49,0
EMP4628,34,13,24818,Night,53,92,11,3,44,1
EMP4629,18,0,21335,Night,45,74,3,2,31,1
EMP4630,48,29,18209,Rotational,40,91,4,3,48,0
EMP4631,48,28,15577,Night,55,81,7,5,35,1
EMP4632,59,37,20380,Rotational,43,99,4,2,34,0
EMP4633,59,40,16076,Rotational,49,88,0,2,26,1
EMP4634,51,29,44925,Rotational,40,84,1,1,39,0
EMP4635,26,6,23095,Day,7,64,14,1,6,0
EMP4636,39,19,31179,Night,31,73,2,4,33,0
EMP4637,30,9,40400,Night,29,94,2,3,47,0
EMP4638,42,21,30761,Night,45,61,9,4,27,1
EMP4639,35,14,13810,Rotational,27,84,5,1,12,0
EMP4640,29,8,33574,Day,40,75,8,5,45,1
EMP4641,57,37,40562,Rotational,51,75,9,1,8,0
EMP4642,34,15,30510,Night,31,70,0,3,9,0
EMP4643,32,13,18953,Rotational,24,94,5,5,1,0
EMP4644,59,40,34131,Rotational,33,82,8,4,5,0
EMP4645,32,10,38883,Night,32,64,3,4,7,1
EMP4646,32,11,17891,Rotational,12,94,9,1,18,0
EMP4647,56,35,30728,Rotational,24,88,2,1,40,0
EMP4648,30,10,23094,Day,41,64,12,4,24,0
EMP4649,34,14,14407,Rotational,39,62,5,4,26,1
EMP4650,49,27,24644,Day,38,65,5,2,10,0
EMP4651,26,4,32298,Night,55,82,12,3,40,1
EMP4652,57,38,40669,Day,43,61,1,2,44,1
EMP4653,37,17,42161,Rotational,48,77,14,2,48,0
EMP4654,43,22,19282,Night,56,89,4,4,12,1
EMP4655,44,25,38539,Rotational,43,97,0,3,22,0
EMP4656,38,17,15307,Rotational,47,64,12,4,27,1
EMP4657,35,16,29745,Day,9,70,8,2,3,0
EMP4658,30,9,13073,Rotational,58,60,8,2,18,1
EMP4659,33,11,44683,Day,56,69,2,4,5,1
EMP4660,26,7,37741,Night,30,85,4,1,14,0
EMP4661,29,8,34286,Night,43,92,14,1,25,1
EMP4662,55,34,15599,Rotational,10,86,2,4,31,0
EMP4663,36,16,39293,Day,24,71,6,5,21,0
EMP4664,24,5,27389,Rotational,45,61,12,5,48,1
EMP4665,52,31,24318,Rotational,53,60,14,1,38,1
EMP4666,35,15,15055,Rotational,51,60,0,3,48,1
EMP4667,33,12,29043,Rotational,44,92,14,2,20,0
EMP4668,56,37,18320,Day,33,81,4,3,14,0
EMP4669,21,0,16642,Rotational,58,71,5,1,20,1
EMP4670,42,23,39158,Night,19,98,13,4,37,0
EMP4671,49,30,21321,Day,6,95,10,5,46,0
EMP4672,57,36,26432,Rotational,32,80,11,1,30,0
EMP4673,30,9,34757,Day,56,79,13,3,43,0
EMP4674,34,15,38044,Rotational,34,95,6,3,41,0
EMP4675,54,34,33971,Night,28,85,2,1,20,0
EMP4676,23,3,37727,Night,51,90,6,2,7,1
EMP4677,36,16,34559,Night,11,60,3,3,5,1
EMP4678,30,9,20284,Day,4,97,9,2,31,0
EMP4679,43,22,29665,Night,11,73,10,2,29,0
EMP4680,31,12,39476,Rotational,28,85,13,4,15,0
EMP4681,48,26,22991,Rotational,34,66,5,1,25,0
EMP4682,21,0,31561,Rotational,19,71,4,1,13,0
EMP4683,56,37,16511,Day,36,83,3,2,44,0
EMP4684,25,6,22796,Day,59,78,5,4,24,0
EMP4685,42,20,15881,Night,0,68,12,3,15,1
EMP4686,30,10,27668,Day,15,94,11,3,24,0
EMP4687,49,30,40106,Rotational,29,63,2,1,26,0
EMP4688,55,36,39222,Rotational,8,91,2,2,19,0
EMP4689,55,36,27729,Rotational,41,65,4,4,24,1
EMP4690,45,25,16784,Day,9,87,10,4,19,0
EMP4691,47,27,21102,Rotational,12,87,4,3,42,0
EMP4692,20,0,29950,Night,47,99,8,3,17,1
EMP4693,45,24,16507,Day,19,88,14,5,48,0
EMP4694,20,0,25523,Rotational,28,64,3,5,5,0
EMP4695,51,30,36667,Rotational,56,64,4,2,4,1
EMP4696,33,12,15992,Day,3,96,11,5,22,0
EMP4697,39,19,20027,Day,45,87,8,4,10,0
EMP4698,49,30,34144,Night,48,68,3,5,21,1
EMP4699,55,33,37530,Day,27,88,12,1,25,0
EMP4700,25,4,27305,Rotational,36,73,14,1,6,0
EMP4701,25,6,33731,Night,12,97,14,3,30,0
EMP4702,23,3,32673,Rotational,56,99,2,3,29,0
EMP4703,31,10,37842,Rotational,2,93,6,2,11,1
EMP4704,49,28,35827,Rotational,36,96,6,1,11,0
EMP4705,52,31,38173,Day,47,73,7,2,48,0
EMP4706,27,8,30909,Day,18,77,3,2,46,0
EMP4707,20,1,43007,Rotational,27,92,3,5,27,0
EMP4708,29,10,24985,Day,18,93,13,3,19,0
EMP4709,48,27,34525,Rotational,16,87,13,2,22,0
EMP4710,46,25,15830,Day,17,95,8,2,28,0
EMP4711,22,0,12533,Day,17,96,9,3,4,0
EMP4712,42,20,32946,Day,56,82,6,3,37,0
EMP4713,58,39,35504,Night,22,76,2,1,19,0
EMP4714,48,29,40255,Day,39,70,14,3,17,0
EMP4715,38,18,17539,Night,49,91,12,5,40,1
EMP4716,37,18,19493,Night,8,96,8,1,36,0
EMP4717,56,34,33311,Night,28,74,12,2,23,0
EMP4718,39,17,15644,Rotational,50,63,4,5,28,1
EMP4719,21,0,32445,Day,41,98,3,5,11,0
EMP4720,30,9,21511,Rotational,28,89,0,1,14,0
EMP4721,59,38,12183,Night,1,69,8,2,13,1
EMP4722,37,18,21475,Day,59,82,5,1,24,0
EMP4723,30,10,31230,Rotational,16,83,10,4,16,0
EMP4724,34,14,38008,Night,56,95,1,4,28,1
EMP4725,53,33,23332,Rotational,55,64,12,1,30,1
EMP4726,50,29,16722,Rotational,44,96,6,2,44,1
EMP4727,18,0,27194,Day,30,78,2,2,41,0
EMP4728,32,10,38631,Day,27,96,14,3,39,0
EMP4729,30,9,39912,Rotational,42,67,5,5,42,1
EMP4730,34,14,29166,Day,47,66,7,1,27,1
EMP4731,41,21,27976,Day,51,99,2,5,17,1
EMP4732,25,6,24046,Rotational,38,72,12,5,26,0
EMP4733,44,25,35634,Day,59,96,11,4,7,0
EMP4734,40,20,16090,Day,29,86,11,4,35,0
EMP4735,25,4,42008,Night,34,77,4,1,15,0
EMP4736,25,5,34107,Day,47,83,13,1,16,0
EMP4737,43,24,20382,Night,50,61,5,2,21,1
EMP4738,30,10,21034,Rotational,19,75,0,1,17,0
EMP4739,56,35,20526,Night,15,73,9,2,45,0
EMP4740,54,32,36073,Rotational,33,76,6,2,26,1
EMP4741,45,24,13110,Day,13,65,3,1,35,1
EMP4742,42,21,28445,Day,25,94,9,2,20,1
EMP4743,33,14,12386,Night,19,76,10,5,20,1
EMP4744,19,0,30584,Rotational,41,97,14,2,23,0
EMP4745,35,14,42549,Day,50,99,6,5,5,0
EMP4746,34,15,18321,Night,23,65,6,5,9,1
EMP4747,47,28,36440,Night,42,97,10,5,23,1
EMP4748,56,34,43566,Night,17,80,4,3,18,0
EMP4749,30,10,44521,Day,42,94,7,3,29,0
EMP4750,49,28,35798,Rotational,8,82,7,2,11,0
EMP4751,46,27,25565,Day,18,71,4,1,43,0
EMP4752,47,25,35027,Day,19,88,4,2,48,0
EMP4753,35,15,44095,Rotational,41,86,6,3,8,0
EMP4754,30,11,17631,Night,29,65,5,4,27,1
EMP4755,38,18,36329,Day,25,80,3,4,2,0
EMP4756,47,27,18787,Night,30,66,1,2,23,1
EMP4757,38,17,38875,Night,34,75,7,3,21,0
EMP4758,34,13,36514,Rotational,2,64,2,5,10,0
EMP4759,57,38,34580,Rotational,55,74,1,3,38,0
EMP4760,36,16,32291,Rotational,39,80,11,2,4,0
EMP4761,32,13,16288,Night,28,63,14,3,21,1
EMP4762,26,7,18734,Night,5,64,9,4,37,1
EMP4763,27,7,29464,Day,51,66,6,5,43,1
EMP4764,48,29,19814,Night,0,94,9,2,12,0
EMP4765,40,20,19851,Rotational,51,95,5,2,48,0
EMP4766,47,27,13600,Rotational,23,74,7,1,46,0
EMP4767,50,30,18866,Rotational,37,87,12,5,14,0
EMP4768,26,6,15692,Rotational,33,61,13,2,20,1
EMP4769,18,0,32373,Night,50,64,5,3,47,1
EMP4770,52,32,26847,Rotational,59,66,6,3,8,1
EMP4771,28,7,26507,Day,6,81,1,3,27,0
EMP4772,51,30,21963,Night,10,90,9,3,37,0
EMP4773,33,12,18106,Rotational,10,91,13,2,41,0
EMP4774,26,6,19333,Day,35,67,1,4,21,0
EMP4775,49,28,43913,Rotational,19,70,5,5,48,0
EMP4776,32,10,43283,Night,15,60,8,3,35,1
EMP4777,29,10,41815,Night,4,99,13,2,44,0
EMP4778,50,30,32584,Day,23,78,2,2,39,0
EMP4779,31,10,37382,Night,29,97,10,3,49,0
EMP4780,25,3,13064,Day,29,96,9,1,15,0
EMP4781,25,6,18820,Rotational,38,66,13,2,47,0
EMP4782,44,22,20512,Night,56,98,13,5,12,1
EMP4783,29,8,31615,Rotational,47,84,12,5,34,0
EMP4784,18,0,29884,Rotational,46,81,7,1,8,0
EMP4785,57,38,29952,Night,36,86,14,2,37,0
EMP4786,59,38,21711,Rotational,32,97,4,1,30,0
EMP4787,28,9,32473,Day,19,98,12,2,3,0
EMP4788,56,34,30249,Day,53,74,5,2,30,0
EMP4789,48,28,21597,Day,21,61,5,1,29,0
EMP4790,34,14,33984,Night,40,67,10,4,1,1
EMP4791,50,30,28388,Rotational,57,65,11,3,16,1
EMP4792,49,29,30782,Rotational,20,79,9,3,42,0
EMP4793,46,27,18608,Rotational,36,86,10,3,31,0
EMP4794,38,18,18500,Rotational,53,82,12,1,10,0
EMP4795,38,19,32209,Day,26,99,2,2,30,0
EMP4796,57,36,32977,Night,37,76,10,2,43,0
EMP4797,40,20,15521,Day,34,72,10,5,26,0
EMP4798,23,4,13300,Day,37,63,4,2,12,1
EMP4799,39,19,39075,Night,39,79,11,4,40,0
EMP4800,55,35,35979,Night,59,84,0,3,5,1
EMP4801,54,34,42802,Day,5,81,1,4,9,0
EMP4802,25,6,24225,Rotational,31,76,9,3,11,0
EMP4803,58,36,23481,Night,15,99,14,1,47,0
EMP4804,52,32,33217,Night,27,70,2,4,23,0
EMP4805,28,8,26755,Day,15,84,3,2,17,1
EMP4806,41,20,36914,Rotational,26,64,12,3,43,0
EMP4807,38,16,38269,Night,52,80,8,5,13,1
EMP4808,19,0,36555,Day,2,85,0,4,17,0
EMP4809,57,36,31874,Night,48,75,2,1,23,1
EMP4810,36,16,19925,Rotational,20,99,2,5,39,0
EMP4811,56,35,15107,Day,37,80,12,1,9,0
EMP4812,45,24,32852,Day,37,91,14,3,18,0
EMP4813,34,14,42183,Rotational,29,63,12,4,18,0
EMP4814,23,1,39617,Day,21,97,5,1,30,0
EMP4815,36,14,20722,Rotational,18,67,4,5,42,0
EMP4816,55,34,34631,Day,30,68,2,5,44,0
EMP4817,45,25,43622,Rotational,19,76,3,2,26,0
EMP4818,19,0,19883,Night,46,72,10,1,18,1
EMP4819,55,34,31708,Night,18,68,6,4,21,1
EMP4820,54,35,29197,Night,1,65,2,4,41,1
EMP4821,21,0,33134,Day,39,86,8,2,41,0
EMP4822,39,18,26642,Rotational,38,96,7,5,42,0
EMP4823,43,23,32439,Rotational,26,98,12,1,33,0
EMP4824,53,33,44243,Night,7,83,1,5,43,0
EMP4825,30,11,36583,Night,44,68,4,1,14,1
EMP4826,49,30,40349,Night,53,70,13,1,10,1
EMP4827,34,12,26002,Rotational,26,94,3,1,28,0
EMP4828,58,38,31523,Night,14,88,11,5,14,0
EMP4829,53,32,17007,Day,11,67,12,5,19,1
EMP4830,36,15,32435,Night,46,76,4,5,26,1
EMP4831,52,30,37093,Night,13,66,2,3,10,1
EMP4832,57,37,23294,Rotational,6,71,9,5,17,0
EMP4833,45,24,22908,Day,16,74,14,2,34,0
EMP4834,18,0,24699,Rotational,25,88,10,3,14,0
EMP4835,59,37,13376,Day,36,83,0,1,26,0
EMP4836,35,14,26255,Day,19,96,7,4,34,0
EMP4837,57,36,25647,Night,9,73,8,3,19,0
EMP4838,50,31,20163,Night,18,70,7,3,24,0
EMP4839,29,9,18443,Rotational,17,94,3,1,31,0
